artist,song,link,CONTENT
ABBA,My Mama Said,/a/abba/my+mama+said_20003049.html,"Tried to sneak out without saying  
With my loudest record playing  
Ooh, my mama said, ""Look at this, you haven't done your bed""  
My mama said, ""That's a thing that you should do instead""  
  
Then I did what she had told me  
Dying for my friend to hold me  
Ooh, my mama said, ""Try and get one thing into your head""  
My mama said, ""Pa and me, we give you room and bed""  
How I want to live my life  
Want to live my life  
La-la-la, la-la-la, life  
  
In the morning she said ""Listen""  
Ooh, I felt like in a prison  
Yeah, my mama said, ""I know you've been out again with Fred""  
(My mama said)  
My mama said, ""Don't you lie, your cheeks are blushing red""  
(My mama said)  
Oh I want to live my life  
Want to live my life  
La-la-la, la-la-la, life  
  
I said I can live without it  
How I wish you wouldn't doubt it  
Ooh, my mama said, ""If you want to hurt me go ahead""  
(My mama said)  
My mama said, ""I suppose you'd rather see me dead""  
(My mama said)  
Oh I want to live my life  
Want to live my life  
La-la-la, la-la-la, life [Repeat: x4]

"
ABBA,"Nina, Pretty Ballerina",/a/abba/nina+pretty+ballerina_20002792.html,"Every day in the morning on her way to the office  
You can see as she catches a train  
Just a face among a million faces  
Just another woman with no name  
Not the girl you'd remember but she's still something special  
If you knew her I am sure you'd agree  
'Cause I know she's got a little secret  
Friday evening she turns out to be  
  
Nina, pretty ballerina, now she is the queen of the dancing floor  
This is the moment she's waited for  
Just like Cinderella, just like Cinderella  
Nina, pretty ballerina, who would ever think she could be this way  
This is the part that she likes to play  
But she knows the fun would go away  
If she would play it every day  
  
So she's back every morning to her work at the office  
And another week to live in a dream  
And another row of early mornings  
In an almost never-ending stream  
Doesn't talk very often, kind of shy and uncertain  
Everybody seems to think she's a bore  
But they wouldn't know her little secret  
What her Friday night would have in store  
  
Nina, pretty ballerina, now she is the queen of the dancing floor  
This is the moment she's waited for  
Just like Cinderella, just like Cinderella  
Nina, pretty ballerina, who would ever think she could be this way  
This is the part that she likes to play  
She would like to play it every day  
  
Nina, pretty ballerina, now she is the queen of the dancing floor  
This is the moment she's waited for  
Just like Cinderella, just like Cinderella  
Nina, pretty ballerina, who would ever think she could be this way  
This is the part that she likes to play

"
ABBA,On And On And On,/a/abba/on+on+on_20002748.html,"I was at a party  
And this feller said to me  
Something bad is happening  
I'm sure you do agree  
People care for nothing  
No respect for human rights  
Evil times are coming  
We are in for darker nights?  
I said who are you  
To talk about impending doom?  
He got kinda wary  
As he looked around the room  
He said, I'm a minister  
A big shot in the state?  
I said I just can't  
Believe it, boy  
I think it's great  
Brother can you tell me  
What is right and what is wrong?  
He said, keep on rocking baby  
'Til the night is gone?  
  
On and on and on  
Keep on rocking baby  
'Til the night is gone  
  
Over in the corner  
I could see this other guy  
He was kinda flirty  
He was giving me the eye  
So I took advantage  
Of the fact that I'm a star  
Shook my hair and took  
A casual stroll up to the bar  
And as sure as hell  
This guy was coming up to me  
He said, who am I and  
Who are you and who are we  
What's our situation do  
We have some time for us?  
I said, I was not exactly  
Waiting for the bus  
He said, if you're going  
Somewhere can I come along?  
I said, keep on rocking baby  
'Til the night is gone?  
  
On and on and on  
Keep on rocking baby  
'Til the night is gone

"
ABBA,"One Man, One Woman",/a/abba/one+man+one+woman_20002717.html,"No smiles, not a single word at the breakfast table  
Though I would have liked to begin  
So much that I want to say, but I feel unable  
You leave and you slam the door  
Like you've done many times before  
And I cry and I feel so helpless  
  
One man, one woman  
Two friends and two true lovers  
Somehow we'll help each other through the hard times  
One man, one woman  
One life to live together  
One chance to take that never comes back again  
You and me 'till the end  
  
Outside I can see the sun trough the open window  
Inside everything feel so cold  
What's wrong, what is happening, where did all our love go  
Somethimes when I just can't cope  
I cling to a desperate hope  
And I cry and I feel like dying  
  
One man, one woman  
Two friends and two true lovers  
Somehow we'll help each other through the hard times  
One man, one woman  
One life to live together  
One chance to take that never comes back again  
You and me 'till the end  
  
Daydreams of a better life, but I have to wake up  
The sound of a key in the door  
You smile and I realize that we need a shake up  
Our love is a precious thing  
Worth the pain and the suffering  
And it's never too late for changin'  
  
One man, one woman  
Two friends and two true lovers  
Somehow we'll help each other through the hard times  
One man, one woman  
One life to live together  
One chance to take that never comes back again  
You and me 'till the end  
  
You and me till' the end

"
ABBA,One Of Us,/a/abba/one+of+us_20002610.html,"They passed me by, all of those great romances  
You were, I felt, robbing me of my rightful chances  
My picture clear, everything seemed so easy  
And so I dealt you the blow  
One of us had to go  
Now it's different, I want you to know  
  
One of us is crying  
One of us is lying  
In her lonely bed  
Staring at the ceiling  
Wishing she was somewhere else instead  
One of us is lonely  
One of us is only  
Waiting for a call  
Sorry for herself, feeling stupid feeling small  
Wishing she had never left at all  
  
I saw myself as a concealed attraction  
I felt you kept me away from the heat and the action  
Just like a child, stubborn and misconceiving  
That's how I started the show  
One of us had to go  
Now I've changed and I want you to know  
  
One of us is crying  
One of us is lying  
In her lonely bed  
Staring at the ceiling  
Wishing she was somewhere else instead  
One of us is lonely  
One of us is only  
Waiting for a call  
Sorry for herself, feeling stupid feeling small  
Wishing she had never left at all  
Never left at all  
  
Staring at the ceiling  
Wishing she was somewhere else instead  
One of us is lonely  
One of us is only  
Waiting for a call  

"
ABBA,Our Last Summer,/a/abba/our+last+summer_20002942.html,"The summer air was soft and warm  
The feeling right, the Paris night  
Did it's best to please us  
And strolling down the Elysee  
We had a drink in each cafe  
And you  
You talked of politics, philosophy and I  
Smiled like Mona Lisa  
We had our chance  
It was a fine and true romance  
  
I can still recall our last summer  
I still see it all  
Walks along the Seine, laughing in the rain  
Our last summer  
Memories that remain  
  
We made our way along the river  
And we sat down in the grass  
By the Eiffel tower  
I was so happy we had met  
It was the age of no regret  
Oh yes  
Those crazy years, that was the time  
Of the flower-power  
But underneath we had a fear of flying  
Of getting old, a fear of slowly dying  
We took the chance  
Like we were dancing our last dance  
  
I can still recall our last summer  
I still see it all  
In the tourist jam, round the Notre Dame  
Our last summer  
Walking hand in hand  
  
Paris restaurants  
Our last summer  
Morning croissants  
Living for the day, worries far away  
Our last summer  
We could laugh and play  
  
And now you're working in a bank  
The family man, the football fan  
And your name is Harry  
How dull it seems  
Are you the hero of my dreams  
  
I can still recall our last summer  
I still see it all  
Walks along the Seine, laughing in the rain  
Our last summer  
Memories that remain  
I can still recall our last summer  
I still see it all  
In the tourist jam, round the Notre Dame  
Our last summer  
Walking hand in hand  
Paris restaurants  
Our last summer  
Morning croissants  
Living for the day, worries far away...

"
ABBA,People Need Love,/a/abba/people+need+love_20002847.html,"People need hope, people need lovin'  
People need trust from a fellow man  
People nee love to make a good livin'  
People need faith in a helping hand  
  
Man has alway wanted a woman by his side  
To keep him company  
Women always knew that it takes a man to get  
Matrimony and harmony  
Everybody knows that a man who's feeling down  
Wants some female company  
Gotta have love to carry on living  
Gotta have love 'til eternity  
  
People need hope, people need lovin'  
People need trust from a fellow man  
People nee love to make a good livin'  
People need faith in a helping hand  
  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la  
  
Flowers in a desert need a drop of rain  
Like a woman needs a man  
If a man's in love and his woman wants the moon  
Then he'll take it down if he can  
Somebody who loves you and somebody who cares  
Isn't that what you call a friend  
Gotta have love to carry on living  
Isn't it easy to understand  
  
People need hope, people need lovin'  
People need trust from a fellow man  
People nee love to make a good livin'  
People need faith in a helping hand  
  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la  
  
People need hope, people need lovin'  
People need trust from a fellow man  
People nee love to make a good livin'  
People need faith in a helping hand  
  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la  
La la la la, la la la la la

"
ABBA,Pick A Bale Of Cotton,/a/abba/pick+a+bale+of+cotton_20002848.html,"Gonna jump down  
Spin around  
Pick a bale of cotton  
Gonna jump down  
Spin around  
Pick a bale a day  
  
Gonna jump down  
Spin around  
Pick a bale of cotton  
Gonna jump down  
Spin around  
Pick a bale a day  
  
Oh, lordy  
Pick a bale of cotton  
Oh, lordy  
Pick a bale a day  
Oh, lordy  
Pick a bale of cotton  
Oh, lordy  
Pick a bale a day  
  
I said  
Me and my buddy gonna pick a bale of cotton  
Now  
Me and my buddy gonna pick a bale a day  
I said  
Me and my buddy gonna pick a bale of cotton  
Now  
Me and my buddy gonna pick a bale a day  
  
Oh, lordy  
Pick a bale of cotton  
Oh, lordy  
Pick a bale a day  
Oh, lordy  
Pick a bale of cotton  
Oh, lordy  
Pick a bale a day

"
ABBA,Put On Your White Sombrero,/a/abba/put+on+your+white+sombrero_20003024.html,"Put on your white sombrero  
Saddle your horse my dear  
And ride off into the sunset  
You'd better go  
For there is no  
Place for you here  
Like and old fashioned hero  
You stand before me  
You think our life is a movie  
My world is real  
I live and feel  
And I can do without you  
Put on your white sombrero  
Your red bandana too  
Think of this day as a showdown  
Goodbye my friend  
This is the end  
For me and you  
Now be a bold vacquero  
Don't show your feelings  
I'll cry while you're disappearing  
Into the night  
All dressed in white  
Unchained and free without me  
Put on your white sombrero  
Like all the cowboys do  
Go find a sweet senorita  
Somebody meek  
Who'll never speak  
Harshly to you  
You're such a cavaliero  
Proud, never bending  
I want someone who will take me  
Just as I am  
I need a man  
Who is in rhyme  
With his time  
You'll never take me  
Just as I am  
I need a man  
Who is in rhyme  
With his time  

"
ABBA,Reina Danzante,/a/abba/reina+danzante_20307814.html,"You can dance  
You can jive  
Having the time of your life  
See that girl  
Watch that scene  
Dig in the dancing queen  
  
Friday night and the lights are low  
Looking out for a place to go  
Where they play the right music  
Getting in the swing  
You come to look for a king  
Anybody could be that guy  
Night is young and the music's high  
With a bit of rock music  
Everything is fine  
You're in the mood for a dance  
And when you get the chance  
  
You are the dancing queen  
Young and sweet  
Only seventeen  
Dancing queen  
Feel the beat from the tambourine  
You can dance  
You can jive  
Having the time of your life  
See that girl  
Watch that scene  
Dig in the dancing queen  
  
You're a teaser, you turn 'em on  
Leave 'em burning and then you're gone  
Looking out for another  
Anyone will do  
You're in the mood for a dance  
And when you get the chance  
  
You are the dancing queen  
Young and sweet  
Only seventeen  
Dancing queen  
Feel the beat from the tambourine  
You can dance  
You can jive  
Having the time of your life  
See that girl  
Watch that scene  
Dig in the dancing queen, digging the dancing queen

"
ABBA,Rikky Rock'n'Roller,/a/abba/rikky+rocknroller_20598408.html,"Rikky Rock'n Roller now that you're the headline  
Rikky Rock'n Roller don't it make you feel fine  
Is it true to hear the fans scream  
To stand in the lights is just like a dream  
What a dream  
To be what you are, a rock and roll star  
To make such a lot of money  
Would be funny  
Oh I wish I could be like you Rikky Rock'n Roller  
  
Today a new jet plane  
Tonight it's a new hotel  
You live in your own world  
You're under a magic spell  
Rikky Rock'n Roller now that you're the headline  
Rikky Rock'n Roller don't it make you feel fine  
Is it true (Rock'n Roller )  
To hear the fans scream  
To stand in the lights is just like a dream (Rikky Rock'n Roller )  
What a dream (Rock'n Roller )  
To be what you are, a rock and roll star  
To make such a lot of money  
Would be funny  
Oh I wish I could be like you Rikky Rock'n Roller  
Oh I wish I could be like you Rikky Rock'n Roller  
Oh I wish I could be like you Rikky Rock'n Roller

"
ABBA,Ring Ring,/a/abba/ring+ring_20002928.html,"I was sitting by the phone  
I was waiting all alone  
Baby by myself I sit and wait and wonder about you  
It's a dark and dreary night  
Seems like nothing's going right  
Won't you tell me honey how can I go on here without you?  
  
Yes I'm down and feeling blue  
And I don't know what to do, oh-oh  
  
Ring, ring, why don't you give me a call?  
Ring, ring, the happiest sound of them all  
Ring, ring, I stare at the phone on the wall  
And I sit all alone impatiently  
Won't you please understand the need in me  
So, ring, ring, why don't you give me a call?  
So, ring, ring, why don't you give me a call?  
  
You were here and now you're gone  
Hey did I do something wrong?  
I just can't believe that I could be so badly mistaken  
Was it me or was it you?  
Tell me, are we really through?  
Won't you hear me cry and you will know that my heart is breaking  
  
Please forgive and then forget  
Or maybe darling better yet, oh-oh  
  
Ring, ring, why don't you give me a call?  
Ring, ring, the happiest sound of them all  
Ring, ring, I stare at the phone on the wall  
And I sit all alone impatiently  
Won't you please understand the need in me  
So, ring, ring, why don't you give me a call?  
So, ring, ring, why don't you give me a call?  
Oh-oh, ring, ring, why don't you give me a call?  
So, ring, ring, why don't you give me a call?  

"
ABBA,Rock Me,/a/abba/rock+me_20002943.html,"Rock me, give me that kick now  
Rock me, show me that trick now  
Roll me, you can do magic  
Baby, and I can't get enough of it  
Rock me, give me that feeling  
Roll me, rocking and reeling  
Baby, so don't stop doing it, don't stop doing it, now  
(Don't stop the rocking, don't stop the rocking  
I said don't stop the rocking)  
  
want to be want to be in my baby's arms  
Gonna be gonna be  
Nice and gentle if you want me to  
Just as long as I'm in love with you  
Yours for ever, honey, that's what I  
want to be want to be want to be, yeah  
  
Rock me, give me that kick now  
Rock me, show me that trick now  
Roll me, you can do magic  
Baby, and I can't get enough of it  
Rock me, give me that feeling  
Roll me, rocking and reeling  
Baby, so don't stop doing it, don't stop doing it, now  
(Don't stop the rocking, don't stop the rocking  
I said don't stop the rocking)  
  
want to be want to be with the one that I love, love, love  
Gonna be gonna be  
With you baby every single night  
I can teach you how to rock all right  
Your sweet lover, honey, that's what I  
want to be want to be want to be, yeah  
  
Rock me, give me that kick now  
Rock me, show me that trick now  
Roll me, you can do magic  
Baby, and I can't get enough of it  
Rock me, give me that feeling  
Roll me, rocking and reeling  
Baby, so don't stop doing it, don't stop doing it  
Rock me (rock me), give me that kick now  
Roll me (roll me), show me that trick now  
Baby, so don't stop doing it, don't stop doing it  
Rock me (rock me), give me that feeling  
Roll me (roll me), rocking and reeling  
Baby, so don't stop doing it, don't stop doing it

"
ABBA,Rock 'n Roll Band,/a/abba/rock+n+roll+band_20002796.html,"Sitting in the darkest corner  
In the tender light I saw her face  
She was looking so sad and lonely  
Someone help me, someone save me  
I could see the look she gave me, oh  
Oh yeah, and there was one thing only  
That I knew I could do  
  
Let's go girl  
It's a beautiful place this world  
Come on baby let's dance  
To the rock'n'roll band  
Let's go now  
Let me show you that I know how  
Come on baby let's dance  
To the rock'n roll band  
Come on baby let's dance  
To the rock'n roll band  
You've been sitting there for hours  
Try to hide behind the flowers now  
Baby, we could have fun together  
Come on, cheer up, let's get started  
No use being broken-hearted now  
Oh yeah, you're gonna feel much better  
Yes I know that you will  
  
Let's go girl  
It's a beautiful place this world  
Come on baby let's dance  
To the rock'n roll band  
Let's go now  
Let me show you that I know how  
Come on baby let's dance  
To the rock'n roll band  
Come on baby let's dance  
To the rock'n roll band

"
ABBA,Rubber Ball Man,/a/abba/rubber+ball+man_20301687.html,"The poster on the wall of a dear friend  
I wish there was a way that I could show you how your songs set me free  
The hero of them all  
You're a legend  
I guess I'll never get a chance to know you  
Still you're close as can be  
  
Make the bandstand to a dreamland, Rubber Ball Man  
Clapping your hands, let your feet dance, Rubber Ball Man  
When you're jumping up and down, nobody's standing still  
Some of us dreaming, some of us screaming  
Look at your fans, how we love you, Rubber Ball Man!

"
ABBA,S. O. S.,/a/abba/s+o+s_20002640.html,"Where are those happy days, they seem so hard to find  
I tried to reach for you, but you have closed your mind  
Whatever happened to our love?  
I wish I understood  
It used to be so nice, it used to be so good  
  
So when you're near me, darling can't you hear me  
S. O. S.  
The love you gave me, nothing else can save me  
S. O. S.  
When you're gone  
How can I even try to go on?  
When you're gone  
Though I try how can I carry on?  
  
You seem so far away though you are standing near  
You made me feel alive, but something died I fear  
I really tried to make it out  
I wish I understood  
What happened to our love, it used to be so good  
  
So when you're near me, darling can't you hear me  
S. O. S.  
The love you gave me, nothing else can save me  
S. O. S.  
When you're gone  
How can I even try to go on?  
When you're gone  
Though I try how can I carry on?  
  
So when you're near me, darling can't you hear me  
S. O. S.  
And the love you gave me, nothing else can save me  
S. O. S.  
When you're gone  
How can I even try to go on?  
When you're gone  
Though I try how can I carry on?  
When you're gone  
How can I even try to go on?  
When you're gone  
Though I try how can I carry on?

"
ABBA,Should I Laugh Or Cry,/a/abba/should+i+laugh+or+cry_20003026.html,"Frida  
He stands  
Towering over me beside my bed  
Losing his head  
  
Tells me  
I must take him seriously  
Droning on the usual way  
He's such a clever guy  
  
And I wonder  
Should I laugh or cry  
He's dressed  
In the striped pyjamas that I bought  
  
Trousers too short  
Gives me  
On his small philosophy  
Carries on the way he does  
  
And me I get so tired  
And I wonder  
Should I laugh or cry  
Agnetha, Frida  
  
High and mighty, his banner flies  
A fool's pride in his eyes  
Standing there on his toes  
To grow in size  
  
All I see is a big balloon  
Halfway up to the moon  
He's wrapped up in the warm  
And save cocoon  
  
Of an eternal lie  
So should I laugh or cry  
Frida  
Strange how  
  
Dangerously indifferent I have grown  
Cold as a stone  
No more  
Pain as there was pain before  
  
Far away he rambles on  
I feel my throat go dry  
And I wonder  
Should I laugh or cry  
  
Agnetha,  
Frida High and mighty, his banner flies  
A fool's pride in his eyes  
Standing there on his toes  
  
To grow in size  
All I see is a big balloon  
Halfway up to the moon  
He's wrapped up in the warm  
  
And save cocoon  
Of an eternal lie  
So should I laugh or cry

"
ABBA,Sitting In The Palmtree,/a/abba/sitting+in+the+palmtree_20003051.html,"See me sitting in the palm tree  
Looking down at people passing by  
Sitting here no-one can harm me  
They just stare at me and wonder why  
No need to bother, I'm gonna stay up here  
Whatever happens, I won't let no-one near  
Until you tell me, Jeanie Jeanie on my mind, won't you please  
You really love me, Jeanie Jeanie you're so fine, yes you are now  
And in the evening, when the sun goes down  
I'll be the bluest of men in this town  
'Cause I love you, Jeanie Jeanie on my mind  
  
See me sitting in the palm tree  
Waiting for those little words from you  
People laugh and point their fingers  
Like I was a monkey at the zoo  
But I will stay here, among my coconuts  
So you will know dear, you're everything I've got  
Now won't you tell me, Jeanie Jeanie on my mind  
  
Winds blow, stars glow, I see a light in a window  
Dark trees, soft breeze, carry my message to her please  
  
See me sitting in the palm tree  
Feeling angry at the silly crowd  
No-one else but you can calm me  
You should know by now I'm far too proud  
I need to show you, I've got my feelings too  
You shouldn't treat me like you always do  
So won't you tell me, Jeanie Jeanie on my mind, won't you please  
You really love me, Jeanie Jeanie you're so fine, yes you are now  
And in the evening, when the sun goes down  
I'll be the bluest of men in this town  
'Cause I love you, Jeanie Jeanie on my mind  
  
Jeanie Jeanie you're so fine  
Jeanie Jeanie on my mind  
Jeanie Jeanie you're so fine  
Jeanie Jeanie on my mind  
Jeanie Jeanie you're so fine

"
ABBA,Slipping Through My Fingers,/a/abba/slipping+through+my+fingers_20003005.html,"Schoolbag in hand, she leaves home in the early morning  
Waving goodbye with an absent-minded smile  
I watch her go with a surge of that well known sadness  
And I have to sit down for a while  
The feeling that I'm losing her forever  
And without really entering her world  
I'm glad whenever I can share her laughter  
That funny little girl  
  
Slipping through my fingers all the time  
I try to capture every minute  
The feeling in it  
  
Slipping through my fingers all the time  
Do I really see what's in her mind  
Each time I think I'm close to knowing  
She keeps on growing  
Slipping through my fingers all the time  
  
Sleep in our eyes, her and me at the breakfast table  
Barely awake I let precious time go by  
Then when she's gone, there's that odd melancholy feeling  
And a sense of guilt I can't deny  
What happened to the wonderful adventures  
The places I had planned for us to go  
Well, some of that we did, but most we didn't  
And why, I just don't know  
  
Slipping through my fingers all the time  
I try to capture every minute  
The feeling in it  
  
Slipping through my fingers all the time  
Do I really see what's in her mind  
Each time I think I'm close to knowing  
She keeps on growing  
Slipping through my fingers all the time  
  
Sometimes I wish that I could freeze the picture  
And save it from the funny tricks of time  
(Slipping through my fingers)  
Slipping through my fingers all the time  
Schoolbag in hand, she leaves home in the early morning  
Waving goodbye with an absent-minded smile

"
ABBA,So Long,/a/abba/so+long_20002974.html,"You think you're gonna make me sulk, you and your fancy car, ah-ha-ha  
But I can tell you honey your tricks ain't gonna get you far, ah-ha-ha  
They say that money's got a magic touch  
But not to me, it doesn't mean that much  
You won't have me tonight  
All right, all right, all right, all right  
  
So long, see you honey  
You can't buy me with your money  
Chasing, dazing, driving me crazy  
But I'll never be your girl  
So long, see you honey  
You can't buy me with your money  
You know it's not worth trying  
So long, so long, so long  
  
You didn't have to send me flowers like you did today, ah-ha-ha  
I wouldn't keep a thing from you, I gave them all away, ah-ha-ha  
The girls might fall for everything you've got  
But I'm not one of them, you know I'm not  
You won't have me tonight  
All right, all right, all right, all right  
  
So long, see you honey  
You can't buy me with your money  
Chasing, dazing, driving me crazy  
But I'll never be your girl  
So long, see you honey  
You can't buy me with your money  
You know it's not worth trying  
So long, so long, so long  
  
So long, see you honey  
You can't buy me with your money  
You know it's not worth trying  
So long, so long, so long  
So long, so long, so long  
So long, so long, so long

"
ABBA,Soldiers,/a/abba/soldiers_20003006.html,"Do I hear what I think I'm hearing  
Do I see the signs I think I see  
Or is this just a fantasy  
Is it true that the beast is waking  
Stirring in his restless sleep tonight  
In the pale moonlight  
  
In the grip of this cold December  
You and I have reason to remember  
  
Soldiers write the songs that soldiers sing  
The songs that you and I don't sing  
They blow their horns and march along  
They drum their drums and look so strong  
You'd think that nothing in the world was wrong  
Soldiers write the songs that soldiers sing  
The songs that you and I won't sing  
Let's not look the other way  
Taking a chance  
Cause if the bugler starts to play  
We too must dance  
  
What's that sound, what's that dreadful rumble  
Won't somebody tell me what I hear  
In the distance, but drawing near  
Is it only a storm approaching  
All that thunder and the blinding light  
In the winter night  
  
In the grip of this cold December  
You and I have reason to remember  
  
Soldiers write the songs that soldiers sing  
The songs that you and I don't sing  
They blow their horns and march along  
They drum their drums and look so strong  
You'd think that nothing in the world was wrong  
Soldiers write the songs that soldiers sing  
The songs that you and I won't sing  
Let's not look the other way  
Taking a chance  
Cause if the bugler starts to play  
We too must dance  
  
Soldiers write the songs that soldiers sing  
The songs that you and I won't sing  
Let's not look the other way  
Taking a chance  
Cause if the bugler starts to play  
We too must dance

"
ABBA,SOS,/a/abba/sos_20957357.html,"And when I see the sign that points one way  
The lot we used to pass by every day  
  
Just walk away Renee  
You won't see me follow you back home  
The empty sidewalks on my block are not the same  
You're not to blame  
  
From deep inside the tears I forced to cry  
From deep inside the pain I chose to hide  
  
Just walk away Renee  
You won't see me follow you back home  
Now as the rain beats down upon my weary eyes  
For me it cries  
  
Just walk away Renee  
You won't see me follow you back home  
Now as the rain beats down upon my weary eyes  
For me it cries  
  
Your name and mine inside a heart upon a wall  
Still find a way to haunt me  
Though they're so small  
  
Just walk away Renee  
You won't see me follow you back home  
The empty sidewalks on my block are not the same  
You're not to blame

"
ABBA,Summer Night City,/a/abba/summer+night+city_10001456.html,"Summer night city  
Summer night city  
  
Waiting for the sunrise soul dancing in the dark  
Summer night city  
Walking in the moonlight love making in the park  
Summer night city  
  
In the sun I feel like sleeping  
I can't take it for too long  
My impatience slowly creeping  
Up my spine and going strong  
I know what's waiting there for me  
Tonight I'm loose and fancy free  
Ah-ah  
  
When the night comes with the action  
I just know it's time to go  
Can't resist the strange attraction  
From that giant dynamo  
Lots to take and lots to give  
Time to breathe and time to live  
  
Waiting for the sunrise soul dancing in the dark  
Summer night city  
Walking in the moonlight love making in the park  
Summer night city  
  
It's elusive call it glitter  
Somehow something turns me on  
Some folks only see the litter  
We don't miss them when they're gone  
I love the feeling in the air  
My kind of people everywhere  
Ah-ah  
  
When the night comes with the action  
I just know it's time to go  
Can't resist the strange attraction  
From this giant dynamo  
And tomorrow when it's dawning  
And the first birds starts to sing  
In the pale light of the morning  
Nothing's worth remembering  
  
It's a dream it's out of reach  
Scattered driftwood on the beach  
  
Waiting for the sunrise soul dancing in the dark  
Summer night city  
Walking in the moon light love making in the park  
Summer night city  
  
Waiting for the sunrise soul dancing in the dark  
Summer night city  
Walking in the moon light love making in the park  
Summer night city  
  
Waiting for the sunrise soul dancing in the dark  
Summer night city  
Walking in the moon light love making in the park  
Summer night city

"
ABBA,Suzy-Hang-Around,/a/abba/suzy+hang+around_20003052.html,"Suzy was nine and I was ten  
Right at the time when boys like to think they're men  
She used to follow us at school  
We really thought that she was a little fool  
And one day we said to her  
We don't want to hurt you girl  
But you'd better  
  
Look for a friend of your own, Suzy-hang-around  
Better come back when you're grown, Suzy-hang-around  
Nobody wants you around here and that's for sure  
So get off our playground and stay away  
That's all that we've got to say  
Suzy-hang-around  
  
Suzy went home to Mama's arms  
Mama said ""Look, she's never done you no harm  
So get off her back and let her be  
Why can't you play together in harmony?""  
We really didn't know what to say  
But as soon as she went away  
We laughed and said  
  
Look for a friend of your own, Suzy-hang-around  
Better come back when you're grown, Suzy-hang-around  
Nobody wants you around here and that's for sure  
So get off our playground and stay away  
That's all that we've got to say  
Suzy-hang-around  
  
Yes you'd better  
Look for a friend of your own, Suzy-hang-around  
Better come back when you're grown, Suzy-hang-around  
Nobody wants you around here and that's for sure  
So get off our playground and stay away  
That's all that we've got to say  
Suzy-hang-around

"
ABBA,Take A Chance,/a/abba/take+a+chance_20317527.html,"Suzy was nine and I was ten  
Right at the time when boys like to think they're men  
She used to follow us at school  
We really thought that she was a little fool  
And one day we said to her  
We don't want to hurt you girl  
But you'd better  
Look for a friend of your own, Suzy-hang-around  
Better come back when you're grown, Suzy-hang-around  
Nobody wants you around here and that's for sure  
So get off our playground and stay away  
That's all that we've got to say  
Suzy-hang-around  
Suzy went home to Mama's arms  
Mama said

"
ABBA,Take A Chance On Me,/a/abba/take+a+chance+on+me_20002736.html,"If you change your mind, I'm the first in line  
Honey I'm still free  
Take a chance on me  
If you need me, let me know, gonna be around  
If you've got no place to go, if you're feeling down  
If you're all alone when the pretty birds have flown  
Honey I'm still free  
Take a chance on me  
Gonna do my very best and it ain't no lie  
If you put me to the test, if you let me try  
  
Take a chance on me  
(That's all I ask of you honey)  
Take a chance on me  
  
We can go dancing, we can go walking, as long as we're together  
Listen to some music, maybe just talking, get to know you better  
'Cos you know I've got  
So much that I wanna do, when I dream I'm alone with you  
It's magic  
You want me to leave it there, afraid of a love affair  
But I think you know  
That I can't let go  
  
If you change your mind, I'm the first in line  
Honey I'm still free  
Take a chance on me  
If you need me, let me know, gonna be around  
If you've got no place to go, if you're feeling down  
If you're all alone when the pretty birds have flown  
Honey I'm still free  
Take a chance on me  
Gonna do my very best and it ain't no lie  
If you put me to the test, if you let me try  
  
Take a chance on me  
(Come on, give me a break will you?)  
Take a chance on me  
  
Oh you can take your time baby, I'm in no hurry, know I'm gonna get you  
You don't wanna hurt me, baby don't worry, I ain't gonna let you  
Let me tell you now  
My love is strong enough to last when things are rough  
It's magic  
You say that I waste my time but I can't get you off my mind  
No I can't let go  
'Cos I love you so  
  
If you change your mind, I'm the first in line  
Honey I'm still free  
Take a chance on me  
If you need me, let me know, gonna be around  
If you've got no place to go, if you're feeling down  
If you're all alone when the pretty birds have flown  
Honey I'm still free  
Take a chance on me  
Gonna do my very best, baby can't you see  
Gotta put me to the test, take a chance on me  
(Take a chance, take a chance, take a chance on me)  
  
Ba ba ba ba baa, ba ba ba ba baa  
Honey I'm still free  
Take a chance on me  
Gonna do my very best, baby can't you see  
Gotta put me to the test, take a chance on me  
(Take a chance, take a chance, take a chance on me)  
  
Ba ba ba ba baa, ba ba ba ba baa ba-ba  
Honey I'm still free  
Take a chance on me  

"
